	CouponNumber,	CouponUID
	1324002067,	1324002067
	1324002068,	1324002068
	1324002069,	1324002069
	1324002070,	1324002070
	1324002071,	1324002071
	1324002072,	1324002072
	1324002073,	1324002073
	1324002074,	1324002074
	1324002075,	1324002075
	1324002076,	1324002076
	1324002077,	1324002077
	1324002078,	1324002078
	1324002079,	1324002079
	1324002080,	1324002080
	1324002081,	1324002081
	1324002082,	1324002082
	1324002083,	1324002083
	1324002084,	1324002084
	1324002085,	1324002085
	1324002086,	1324002086
	1324002087,	1324002087
	1324002088,	1324002088
	1324002089,	1324002089
	1324002090,	1324002090
	1324002091,	1324002091
	1324002092,	1324002092
	1324002093,	1324002093
	1324002094,	1324002094
	1324002095,	1324002095
	1324002096,	1324002096
	1324002097,	1324002097
	1324002098,	1324002098
	1324002099,	1324002099
	1324002100,	1324002100
	1324002101,	1324002101
	1324002102,	1324002102
	1324002103,	1324002103
	1324002104,	1324002104
	1324002105,	1324002105
	1324002106,	1324002106
	1324002107,	1324002107
	1324002108,	1324002108
	1324002109,	1324002109
	1324002110,	1324002110
	1324002111,	1324002111
	1324002112,	1324002112
	1324002113,	1324002113
	1324002114,	1324002114
	1324002115,	1324002115
	1324002116,	1324002116
	1324002117,	1324002117
	1324002118,	1324002118
	1324002119,	1324002119
	1324002120,	1324002120
	1324002121,	1324002121
	1324002122,	1324002122
	1324002123,	1324002123
	1324002124,	1324002124
	1324002125,	1324002125
	1324002126,	1324002126
	1324002127,	1324002127
	1324002128,	1324002128
	1324002129,	1324002129
	1324002130,	1324002130
	1324002131,	1324002131
	1324002132,	1324002132
	1324002133,	1324002133
	1324002134,	1324002134
	1324002135,	1324002135
	1324002136,	1324002136
	1324002137,	1324002137
	1324002138,	1324002138
	1324002139,	1324002139
	1324002140,	1324002140
	1324002141,	1324002141
	1324002142,	1324002142
	1324002143,	1324002143
	1324002144,	1324002144
	1324002145,	1324002145
	1324002146,	1324002146
	1324002147,	1324002147
	1324002148,	1324002148
	1324002149,	1324002149
	1324002150,	1324002150
	1324002151,	1324002151
	1324002152,	1324002152
	1324002153,	1324002153
	1324002154,	1324002154
	1324002155,	1324002155
	1324002156,	1324002156
	1324002157,	1324002157
	1324002158,	1324002158
	1324002159,	1324002159
	1324002160,	1324002160
	1324002161,	1324002161
	1324002162,	1324002162
	1324002163,	1324002163
	1324002164,	1324002164
	1324002165,	1324002165
	1324002166,	1324002166
	1324002167,	1324002167
	1324002168,	1324002168
	1324002169,	1324002169
	1324002170,	1324002170
	1324002171,	1324002171
	1324002172,	1324002172
	1324002173,	1324002173
	1324002174,	1324002174
	1324002175,	1324002175
	1324002176,	1324002176
	1324002177,	1324002177
	1324002178,	1324002178
	1324002179,	1324002179
	1324002180,	1324002180
	1324002181,	1324002181
	1324002182,	1324002182
	1324002183,	1324002183
	1324002184,	1324002184
	1324002185,	1324002185
	1324002186,	1324002186
	1324002187,	1324002187
	1324002188,	1324002188
	1324002189,	1324002189
	1324002190,	1324002190
	1324002191,	1324002191
	1324002192,	1324002192
	1324002193,	1324002193
	1324002194,	1324002194
	1324002195,	1324002195
	1324002196,	1324002196
	1324002197,	1324002197
	1324002198,	1324002198
	1324002199,	1324002199
	1324002200,	1324002200
	1324002201,	1324002201
	1324002202,	1324002202
	1324002203,	1324002203
	1324002204,	1324002204
	1324002205,	1324002205
	1324002206,	1324002206
	1324002207,	1324002207
	1324002208,	1324002208
	1324002209,	1324002209
	1324002210,	1324002210
	1324002211,	1324002211
	1324002212,	1324002212
	1324002213,	1324002213
	1324002214,	1324002214
	1324002215,	1324002215
	1324002216,	1324002216
	1324002217,	1324002217
	1324002218,	1324002218
	1324002219,	1324002219
	1324002220,	1324002220
	1324002221,	1324002221
	1324002222,	1324002222
	1324002223,	1324002223
	1324002224,	1324002224
	1324002225,	1324002225
	1324002226,	1324002226
	1324002227,	1324002227
	1324002228,	1324002228
	1324002229,	1324002229
	1324002230,	1324002230
	1324002231,	1324002231
	1324002232,	1324002232
	1324002233,	1324002233
	1324002234,	1324002234
	1324002235,	1324002235
	1324002236,	1324002236
	1324002237,	1324002237
	1324002238,	1324002238
	1324002239,	1324002239
	1324002240,	1324002240
	1324002241,	1324002241
	1324002242,	1324002242
	1324002243,	1324002243
	1324002244,	1324002244
	1324002245,	1324002245
	1324002246,	1324002246
	1324002247,	1324002247
	1324002248,	1324002248
	1324002249,	1324002249
	1324002250,	1324002250
	1324002251,	1324002251
	1324002252,	1324002252
	1324002253,	1324002253
	1324002254,	1324002254
	1324002255,	1324002255
	1324002256,	1324002256
	1324002257,	1324002257
	1324002258,	1324002258
	1324002259,	1324002259
	1324002260,	1324002260
	1324002261,	1324002261
	1324002262,	1324002262
	1324002263,	1324002263
	1324002264,	1324002264
	1324002265,	1324002265
	1324002266,	1324002266
	1324002267,	1324002267
	1324002268,	1324002268
	1324002269,	1324002269
	1324002270,	1324002270
	1324002271,	1324002271
	1324002272,	1324002272
	1324002273,	1324002273
	1324002274,	1324002274
	1324002275,	1324002275
	1324002276,	1324002276
	1324002277,	1324002277
	1324002278,	1324002278
	1324002279,	1324002279
	1324002280,	1324002280
	1324002281,	1324002281
	1324002282,	1324002282
	1324002283,	1324002283
	1324002284,	1324002284
	1324002285,	1324002285
	1324002286,	1324002286
	1324002287,	1324002287
	1324002288,	1324002288
	1324002289,	1324002289
	1324002290,	1324002290
	1324002291,	1324002291
	1324002292,	1324002292
	1324002293,	1324002293
	1324002294,	1324002294
	1324002295,	1324002295
	1324002296,	1324002296
	1324002297,	1324002297
	1324002298,	1324002298
	1324002299,	1324002299
	1324002300,	1324002300
	1324002301,	1324002301
	1324002302,	1324002302
	1324002303,	1324002303
	1324002304,	1324002304
	1324002305,	1324002305
	1324002306,	1324002306
	1324002307,	1324002307
	1324002308,	1324002308
	1324002309,	1324002309
	1324002310,	1324002310
	1324002311,	1324002311
	1324002312,	1324002312
	1324002313,	1324002313
	1324002314,	1324002314
	1324002315,	1324002315
	1324002316,	1324002316
	1324002317,	1324002317
	1324002318,	1324002318
	1324002319,	1324002319
	1324002320,	1324002320
	1324002321,	1324002321
	1324002322,	1324002322
	1324002323,	1324002323
	1324002324,	1324002324
	1324002325,	1324002325
	1324002326,	1324002326
	1324002327,	1324002327
	1324002328,	1324002328
	1324002329,	1324002329
	1324002330,	1324002330
	1324002331,	1324002331
	1324002332,	1324002332
	1324002333,	1324002333
	1324002334,	1324002334
	1324002335,	1324002335
	1324002336,	1324002336
	1324002337,	1324002337
	1324002338,	1324002338
	1324002339,	1324002339
	1324002340,	1324002340
	1324002341,	1324002341
	1324002342,	1324002342
	1324002343,	1324002343
	1324002344,	1324002344
	1324002345,	1324002345
	1324002346,	1324002346
	1324002347,	1324002347
	1324002348,	1324002348
	1324002349,	1324002349
	1324002350,	1324002350
	1324002351,	1324002351
	1324002352,	1324002352
	1324002353,	1324002353
	1324002354,	1324002354
	1324002355,	1324002355
	1324002356,	1324002356
	1324002357,	1324002357
	1324002358,	1324002358
	1324002359,	1324002359
	1324002360,	1324002360
	1324002361,	1324002361
	1324002362,	1324002362
	1324002363,	1324002363
	1324002364,	1324002364
	1324002365,	1324002365
	1324002366,	1324002366
	1324002367,	1324002367
	1324002368,	1324002368
	1324002369,	1324002369
	1324002370,	1324002370
	1324002371,	1324002371
	1324002372,	1324002372
	1324002373,	1324002373
	1324002374,	1324002374
	1324002375,	1324002375
	1324002376,	1324002376
	1324002377,	1324002377
	1324002378,	1324002378
	1324002379,	1324002379
	1324002380,	1324002380
	1324002381,	1324002381
	1324002382,	1324002382
	1324002383,	1324002383
	1324002384,	1324002384
	1324002385,	1324002385
	1324002386,	1324002386
	1324002387,	1324002387
	1324002388,	1324002388
	1324002389,	1324002389
	1324002390,	1324002390
	1324002391,	1324002391
	1324002392,	1324002392
	1324002393,	1324002393
	1324002394,	1324002394
	1324002395,	1324002395
	1324002396,	1324002396
	1324002397,	1324002397
	1324002398,	1324002398
	1324002399,	1324002399
	1324002400,	1324002400
	1324002401,	1324002401
	1324002402,	1324002402
	1324002403,	1324002403
	1324002404,	1324002404
	1324002405,	1324002405
	1324002406,	1324002406
	1324002407,	1324002407
	1324002408,	1324002408
	1324002409,	1324002409
	1324002410,	1324002410
	1324002411,	1324002411
	1324002412,	1324002412
	1324002413,	1324002413
	1324002414,	1324002414
	1324002415,	1324002415
	1324002416,	1324002416
	1324002417,	1324002417
	1324002418,	1324002418
	1324002419,	1324002419
	1324002420,	1324002420
	1324002421,	1324002421
	1324002422,	1324002422
	1324002423,	1324002423
	1324002424,	1324002424
	1324002425,	1324002425
	1324002426,	1324002426
	1324002427,	1324002427
	1324002428,	1324002428
	1324002429,	1324002429
	1324002430,	1324002430
	1324002431,	1324002431
	1324002432,	1324002432
	1324002433,	1324002433
	1324002434,	1324002434
	1324002435,	1324002435
	1324002436,	1324002436
	1324002437,	1324002437
	1324002438,	1324002438
	1324002439,	1324002439
	1324002440,	1324002440
	1324002441,	1324002441
	1324002442,	1324002442
	1324002443,	1324002443
	1324002444,	1324002444
	1324002445,	1324002445
	1324002446,	1324002446
	1324002447,	1324002447
	1324002448,	1324002448
	1324002449,	1324002449
	1324002450,	1324002450
	1324002451,	1324002451
	1324002452,	1324002452
	1324002453,	1324002453
	1324002454,	1324002454
	1324002455,	1324002455
	1324002456,	1324002456
	1324002457,	1324002457
	1324002458,	1324002458
	1324002459,	1324002459
	1324002460,	1324002460
	1324002461,	1324002461
	1324002462,	1324002462
	1324002463,	1324002463
	1324002464,	1324002464
	1324002465,	1324002465
	1324002466,	1324002466
	1324002467,	1324002467
	1324002468,	1324002468
	1324002469,	1324002469
	1324002470,	1324002470
	1324002471,	1324002471
	1324002472,	1324002472
	1324002473,	1324002473
	1324002474,	1324002474
	1324002475,	1324002475
	1324002476,	1324002476
	1324002477,	1324002477
	1324002478,	1324002478
	1324002479,	1324002479
	1324002480,	1324002480
	1324002481,	1324002481
	1324002482,	1324002482
	1324002483,	1324002483
	1324002484,	1324002484
	1324002485,	1324002485
	1324002486,	1324002486
	1324002487,	1324002487
	1324002488,	1324002488
	1324002489,	1324002489
	1324002490,	1324002490
	1324002491,	1324002491
	1324002492,	1324002492
	1324002493,	1324002493
	1324002494,	1324002494
	1324002495,	1324002495
	1324002496,	1324002496
	1324002497,	1324002497
	1324002498,	1324002498
	1324002499,	1324002499
	1324002500,	1324002500
	1324002501,	1324002501
	1324002502,	1324002502
	1324002503,	1324002503
	1324002504,	1324002504
	1324002505,	1324002505
	1324002506,	1324002506
	1324002507,	1324002507
	1324002508,	1324002508
	1324002509,	1324002509
	1324002510,	1324002510
	1324002511,	1324002511
	1324002512,	1324002512
	1324002513,	1324002513
	1324002514,	1324002514
	1324002515,	1324002515
	1324002516,	1324002516
	1324002517,	1324002517
	1324002518,	1324002518
	1324002519,	1324002519
	1324002520,	1324002520
	1324002521,	1324002521
	1324002522,	1324002522
	1324002523,	1324002523
	1324002524,	1324002524
	1324002525,	1324002525
	1324002526,	1324002526
	1324002527,	1324002527
	1324002528,	1324002528
	1324002529,	1324002529
	1324002530,	1324002530
	1324002531,	1324002531
	1324002532,	1324002532
	1324002533,	1324002533
	1324002534,	1324002534
	1324002535,	1324002535
	1324002536,	1324002536
	1324002537,	1324002537
	1324002538,	1324002538
	1324002539,	1324002539
	1324002540,	1324002540
	1324002541,	1324002541
	1324002542,	1324002542
	1324002543,	1324002543
	1324002544,	1324002544
	1324002545,	1324002545
	1324002546,	1324002546
	1324002547,	1324002547
	1324002548,	1324002548
	1324002549,	1324002549
	1324002550,	1324002550
	1324002551,	1324002551
	1324002552,	1324002552
	1324002553,	1324002553
	1324002554,	1324002554
	1324002555,	1324002555
	1324002556,	1324002556
	1324002557,	1324002557
	1324002558,	1324002558
	1324002559,	1324002559
	1324002560,	1324002560
	1324002561,	1324002561
	1324002562,	1324002562
	1324002563,	1324002563
	1324002564,	1324002564
	1324002565,	1324002565
	1324002566,	1324002566
	1324002567,	1324002567
	1324002568,	1324002568
	1324002569,	1324002569
	1324002570,	1324002570
	1324002571,	1324002571
	1324002572,	1324002572
	1324002573,	1324002573
	1324002574,	1324002574
	1324002575,	1324002575
	1324002576,	1324002576
	1324002577,	1324002577
	1324002578,	1324002578
	1324002579,	1324002579
	1324002580,	1324002580
	1324002581,	1324002581
	1324002582,	1324002582
	1324002583,	1324002583
	1324002584,	1324002584
	1324002585,	1324002585
	1324002586,	1324002586
	1324002587,	1324002587
	1324002588,	1324002588
	1324002589,	1324002589
	1324002590,	1324002590
	1324002591,	1324002591
	1324002592,	1324002592
	1324002593,	1324002593
	1324002594,	1324002594
	1324002595,	1324002595
	1324002596,	1324002596
	1324002597,	1324002597
	1324002598,	1324002598
	1324002599,	1324002599
	1324002600,	1324002600
	1324002601,	1324002601
	1324002602,	1324002602
	1324002603,	1324002603
	1324002604,	1324002604
	1324002605,	1324002605
	1324002606,	1324002606
	1324002607,	1324002607
	1324002608,	1324002608
	1324002609,	1324002609
	1324002610,	1324002610
	1324002611,	1324002611
	1324002612,	1324002612
	1324002613,	1324002613
	1324002614,	1324002614
	1324002615,	1324002615
	1324002616,	1324002616
	1324002617,	1324002617
	1324002618,	1324002618
	1324002619,	1324002619
	1324002620,	1324002620
	1324002621,	1324002621
	1324002622,	1324002622
	1324002623,	1324002623
	1324002624,	1324002624
	1324002625,	1324002625
	1324002626,	1324002626
	1324002627,	1324002627
	1324002628,	1324002628
	1324002629,	1324002629
	1324002630,	1324002630
	1324002631,	1324002631
	1324002632,	1324002632
	1324002633,	1324002633
	1324002634,	1324002634
	1324002635,	1324002635
	1324002636,	1324002636
	1324002637,	1324002637
	1324002638,	1324002638
	1324002639,	1324002639
	1324002640,	1324002640
	1324002641,	1324002641
	1324002642,	1324002642
	1324002643,	1324002643
	1324002644,	1324002644
	1324002645,	1324002645
	1324002646,	1324002646
	1324002647,	1324002647
	1324002648,	1324002648
	1324002649,	1324002649
	1324002650,	1324002650
	1324002651,	1324002651
	1324002652,	1324002652
	1324002653,	1324002653
	1324002654,	1324002654
	1324002655,	1324002655
	1324002656,	1324002656
	1324002657,	1324002657
	1324002658,	1324002658
	1324002659,	1324002659
	1324002660,	1324002660
	1324002661,	1324002661
	1324002662,	1324002662
	1324002663,	1324002663
	1324002664,	1324002664
	1324002665,	1324002665
	1324002666,	1324002666
	1324002667,	1324002667
	1324002668,	1324002668
	1324002669,	1324002669
	1324002670,	1324002670
	1324002671,	1324002671
	1324002672,	1324002672
	1324002673,	1324002673
	1324002674,	1324002674
	1324002675,	1324002675
	1324002676,	1324002676
	1324002677,	1324002677
	1324002678,	1324002678
	1324002679,	1324002679
	1324002680,	1324002680
	1324002681,	1324002681
	1324002682,	1324002682
	1324002683,	1324002683
	1324002684,	1324002684
	1324002685,	1324002685
	1324002686,	1324002686
	1324002687,	1324002687
	1324002688,	1324002688
	1324002689,	1324002689
	1324002690,	1324002690
	1324002691,	1324002691
	1324002692,	1324002692
	1324002693,	1324002693
	1324002694,	1324002694
	1324002695,	1324002695
	1324002696,	1324002696
	1324002697,	1324002697
	1324002698,	1324002698
	1324002699,	1324002699
	1324002700,	1324002700
	1324002701,	1324002701
	1324002702,	1324002702
	1324002703,	1324002703
	1324002704,	1324002704
	1324002705,	1324002705
	1324002706,	1324002706
	1324002707,	1324002707
	1324002708,	1324002708
	1324002709,	1324002709
	1324002710,	1324002710
	1324002711,	1324002711
	1324002712,	1324002712
	1324002713,	1324002713
	1324002714,	1324002714
	1324002715,	1324002715
	1324002716,	1324002716
	1324002717,	1324002717
	1324002718,	1324002718
	1324002719,	1324002719
	1324002720,	1324002720
	1324002721,	1324002721
	1324002722,	1324002722
	1324002723,	1324002723
	1324002724,	1324002724
	1324002725,	1324002725
	1324002726,	1324002726
	1324002727,	1324002727
	1324002728,	1324002728
	1324002729,	1324002729
	1324002730,	1324002730
	1324002731,	1324002731
	1324002732,	1324002732
	1324002733,	1324002733
	1324002734,	1324002734
	1324002735,	1324002735
	1324002736,	1324002736
	1324002737,	1324002737
	1324002738,	1324002738
	1324002739,	1324002739
	1324002740,	1324002740
	1324002741,	1324002741
	1324002742,	1324002742
	1324002743,	1324002743
	1324002744,	1324002744
	1324002745,	1324002745
	1324002746,	1324002746
	1324002747,	1324002747
	1324002748,	1324002748
	1324002749,	1324002749
	1324002750,	1324002750
	1324002751,	1324002751
	1324002752,	1324002752
	1324002753,	1324002753
	1324002754,	1324002754
	1324002755,	1324002755
	1324002756,	1324002756
	1324002757,	1324002757
	1324002758,	1324002758
	1324002759,	1324002759
	1324002760,	1324002760
	1324002761,	1324002761
	1324002762,	1324002762
	1324002763,	1324002763
	1324002764,	1324002764
	1324002765,	1324002765
	1324002766,	1324002766
	1324002767,	1324002767
	1324002768,	1324002768
	1324002769,	1324002769
	1324002770,	1324002770
	1324002771,	1324002771
	1324002772,	1324002772
	1324002773,	1324002773
	1324002774,	1324002774
	1324002775,	1324002775
	1324002776,	1324002776
	1324002777,	1324002777
	1324002778,	1324002778
	1324002779,	1324002779
	1324002780,	1324002780
	1324002781,	1324002781
	1324002782,	1324002782
	1324002783,	1324002783
	1324002784,	1324002784
	1324002785,	1324002785
	1324002786,	1324002786
	1324002787,	1324002787
	1324002788,	1324002788
	1324002789,	1324002789
	1324002790,	1324002790
	1324002791,	1324002791
	1324002792,	1324002792
	1324002793,	1324002793
	1324002794,	1324002794
	1324002795,	1324002795
	1324002796,	1324002796
	1324002797,	1324002797
	1324002798,	1324002798
	1324002799,	1324002799
	1324002800,	1324002800
	1324002801,	1324002801
	1324002802,	1324002802
	1324002803,	1324002803
	1324002804,	1324002804
	1324002805,	1324002805
	1324002806,	1324002806
	1324002807,	1324002807
	1324002808,	1324002808
	1324002809,	1324002809
	1324002810,	1324002810
	1324002811,	1324002811
	1324002812,	1324002812
	1324002813,	1324002813
	1324002814,	1324002814
	1324002815,	1324002815
	1324002816,	1324002816
	1324002817,	1324002817
	1324002818,	1324002818
	1324002819,	1324002819
	1324002820,	1324002820
	1324002821,	1324002821
	1324002822,	1324002822
	1324002823,	1324002823
	1324002824,	1324002824
	1324002825,	1324002825
	1324002826,	1324002826
	1324002827,	1324002827
	1324002828,	1324002828
	1324002829,	1324002829
	1324002830,	1324002830
	1324002831,	1324002831
	1324002832,	1324002832
	1324002833,	1324002833
	1324002834,	1324002834
	1324002835,	1324002835
	1324002836,	1324002836
	1324002837,	1324002837
	1324002838,	1324002838
	1324002839,	1324002839
	1324002840,	1324002840
	1324002841,	1324002841
	1324002842,	1324002842
	1324002843,	1324002843
	1324002844,	1324002844
	1324002845,	1324002845
	1324002846,	1324002846
	1324002847,	1324002847
	1324002848,	1324002848
	1324002849,	1324002849
	1324002850,	1324002850
	1324002851,	1324002851
	1324002852,	1324002852
	1324002853,	1324002853
	1324002854,	1324002854
	1324002855,	1324002855
	1324002856,	1324002856
	1324002857,	1324002857
	1324002858,	1324002858
	1324002859,	1324002859
	1324002860,	1324002860
	1324002861,	1324002861
	1324002862,	1324002862
	1324002863,	1324002863
	1324002864,	1324002864
	1324002865,	1324002865
	1324002866,	1324002866
	1324002867,	1324002867
	1324002868,	1324002868
	1324002869,	1324002869
	1324002870,	1324002870
	1324002871,	1324002871
	1324002872,	1324002872
	1324002873,	1324002873
	1324002874,	1324002874
	1324002875,	1324002875
	1324002876,	1324002876
	1324002877,	1324002877
	1324002878,	1324002878
	1324002879,	1324002879
	1324002880,	1324002880
	1324002881,	1324002881
	1324002882,	1324002882
	1324002883,	1324002883
	1324002884,	1324002884
	1324002885,	1324002885
	1324002886,	1324002886
	1324002887,	1324002887
	1324002888,	1324002888
	1324002889,	1324002889
	1324002890,	1324002890
	1324002891,	1324002891
	1324002892,	1324002892
	1324002893,	1324002893
	1324002894,	1324002894
	1324002895,	1324002895
	1324002896,	1324002896
	1324002897,	1324002897
	1324002898,	1324002898
	1324002899,	1324002899
	1324002900,	1324002900
	1324002901,	1324002901
	1324002902,	1324002902
	1324002903,	1324002903
	1324002904,	1324002904
	1324002905,	1324002905
	1324002906,	1324002906
	1324002907,	1324002907
	1324002908,	1324002908
	1324002909,	1324002909
	1324002910,	1324002910
	1324002911,	1324002911
	1324002912,	1324002912
	1324002913,	1324002913
	1324002914,	1324002914
	1324002915,	1324002915
	1324002916,	1324002916
	1324002917,	1324002917
	1324002918,	1324002918
	1324002919,	1324002919
	1324002920,	1324002920
	1324002921,	1324002921
	1324002922,	1324002922
	1324002923,	1324002923
	1324002924,	1324002924
	1324002925,	1324002925
	1324002926,	1324002926
	1324002927,	1324002927
	1324002928,	1324002928
	1324002929,	1324002929
	1324002930,	1324002930
	1324002931,	1324002931
	1324002932,	1324002932
	1324002933,	1324002933
	1324002934,	1324002934
	1324002935,	1324002935
	1324002936,	1324002936
	1324002937,	1324002937
	1324002938,	1324002938
	1324002939,	1324002939
	1324002940,	1324002940
	1324002941,	1324002941
	1324002942,	1324002942
	1324002943,	1324002943
	1324002944,	1324002944
	1324002945,	1324002945
	1324002946,	1324002946
	1324002947,	1324002947
	1324002948,	1324002948
	1324002949,	1324002949
	1324002950,	1324002950
	1324002951,	1324002951
	1324002952,	1324002952
	1324002953,	1324002953
	1324002954,	1324002954
	1324002955,	1324002955
	1324002956,	1324002956
	1324002957,	1324002957
	1324002958,	1324002958
	1324002959,	1324002959
	1324002960,	1324002960
	1324002961,	1324002961
	1324002962,	1324002962
	1324002963,	1324002963
	1324002964,	1324002964
	1324002965,	1324002965
	1324002966,	1324002966
	1324002967,	1324002967
	1324002968,	1324002968
	1324002969,	1324002969
	1324002970,	1324002970
	1324002971,	1324002971
	1324002972,	1324002972
	1324002973,	1324002973
	1324002974,	1324002974
	1324002975,	1324002975
	1324002976,	1324002976
	1324002977,	1324002977
	1324002978,	1324002978
	1324002979,	1324002979
	1324002980,	1324002980
	1324002981,	1324002981
	1324002982,	1324002982
	1324002983,	1324002983
	1324002984,	1324002984
	1324002985,	1324002985
	1324002986,	1324002986
	1324002987,	1324002987
	1324002988,	1324002988
	1324002989,	1324002989
	1324002990,	1324002990
	1324002991,	1324002991
	1324002992,	1324002992
	1324002993,	1324002993
	1324002994,	1324002994
	1324002995,	1324002995
	1324002996,	1324002996
	1324002997,	1324002997
	1324002998,	1324002998
	1324002999,	1324002999
	1324003000,	1324003000
	1324003001,	1324003001
	1324003002,	1324003002
	1324003003,	1324003003
	1324003004,	1324003004
	1324003005,	1324003005
	1324003006,	1324003006
	1324003007,	1324003007
	1324003008,	1324003008
	1324003009,	1324003009
	1324003010,	1324003010
	1324003011,	1324003011
	1324003012,	1324003012
	1324003013,	1324003013
	1324003014,	1324003014
	1324003015,	1324003015
	1324003016,	1324003016
	1324003017,	1324003017
	1324003018,	1324003018
	1324003019,	1324003019
	1324003020,	1324003020
	1324003021,	1324003021
	1324003022,	1324003022
	1324003023,	1324003023
	1324003024,	1324003024
	1324003025,	1324003025
	1324003026,	1324003026
	1324003027,	1324003027
	1324003028,	1324003028
	1324003029,	1324003029
	1324003030,	1324003030
	1324003031,	1324003031
	1324003032,	1324003032
	1324003033,	1324003033
	1324003034,	1324003034
	1324003035,	1324003035
	1324003036,	1324003036
	1324003037,	1324003037
	1324003038,	1324003038
	1324003039,	1324003039
	1324003040,	1324003040
	1324003041,	1324003041
	1324003042,	1324003042
	1324003043,	1324003043
	1324003044,	1324003044
	1324003045,	1324003045
	1324003046,	1324003046
	1324003047,	1324003047
	1324003048,	1324003048
	1324003049,	1324003049
	1324003050,	1324003050
	1324003051,	1324003051
	1324003052,	1324003052
	1324003053,	1324003053
	1324003054,	1324003054
	1324003055,	1324003055
	1324003056,	1324003056
	1324003057,	1324003057
	1324003058,	1324003058
	1324003059,	1324003059
	1324003060,	1324003060
	1324003061,	1324003061
	1324003062,	1324003062
	1324003063,	1324003063
	1324003064,	1324003064
	1324003065,	1324003065
	1324003066,	1324003066
	1324003067,	1324003067
	1324003068,	1324003068
	1324003069,	1324003069
	1324003070,	1324003070
	1324003071,	1324003071
	1324003072,	1324003072
	1324003073,	1324003073
	1324003074,	1324003074
	1324003075,	1324003075
	1324003076,	1324003076
	1324003077,	1324003077
	1324003078,	1324003078
	1324003079,	1324003079
	1324003080,	1324003080
	1324003081,	1324003081
	1324003082,	1324003082
	1324003083,	1324003083
	1324003084,	1324003084
	1324003085,	1324003085
	1324003086,	1324003086
	1324003087,	1324003087
	1324003088,	1324003088
	1324003089,	1324003089
	1324003090,	1324003090
	1324003091,	1324003091
	1324003092,	1324003092
	1324003093,	1324003093
	1324003094,	1324003094
	1324003095,	1324003095
	1324003096,	1324003096
	1324003097,	1324003097
	1324003098,	1324003098
	1324003099,	1324003099
	1324003100,	1324003100
	1324003101,	1324003101
	1324003102,	1324003102
	1324003103,	1324003103
	1324003104,	1324003104
	1324003105,	1324003105
	1324003106,	1324003106
	1324003107,	1324003107
	1324003108,	1324003108
	1324003109,	1324003109
	1324003110,	1324003110
	1324003111,	1324003111
	1324003112,	1324003112
	1324003113,	1324003113
	1324003114,	1324003114
	1324003115,	1324003115
	1324003116,	1324003116
	1324003117,	1324003117
	1324003118,	1324003118
	1324003119,	1324003119
	1324003120,	1324003120
	1324003121,	1324003121
	1324003122,	1324003122
	1324003123,	1324003123
	1324003124,	1324003124
	1324003125,	1324003125
	1324003126,	1324003126
	1324003127,	1324003127
	1324003128,	1324003128
	1324003129,	1324003129
	1324003130,	1324003130
	1324003131,	1324003131
	1324003132,	1324003132
	1324003133,	1324003133
	1324003134,	1324003134
	1324003135,	1324003135
	1324003136,	1324003136
	1324003137,	1324003137
	1324003138,	1324003138
	1324003139,	1324003139
	1324003140,	1324003140
	1324003141,	1324003141
	1324003142,	1324003142
	1324003143,	1324003143
	1324003144,	1324003144
	1324003145,	1324003145
	1324003146,	1324003146
	1324003147,	1324003147
	1324003148,	1324003148
	1324003149,	1324003149
	1324003150,	1324003150
	1324003151,	1324003151
	1324003152,	1324003152
	1324003153,	1324003153
	1324003154,	1324003154
	1324003155,	1324003155
	1324003156,	1324003156
	1324003157,	1324003157
	1324003158,	1324003158
	1324003159,	1324003159
	1324003160,	1324003160
	1324003161,	1324003161
	1324003162,	1324003162
	1324003163,	1324003163
	1324003164,	1324003164
	1324003165,	1324003165
	1324003166,	1324003166
	1324003167,	1324003167
	1324003168,	1324003168
	1324003169,	1324003169
	1324003170,	1324003170
	1324003171,	1324003171
	1324003172,	1324003172
	1324003173,	1324003173
	1324003174,	1324003174
	1324003175,	1324003175
	1324003176,	1324003176
	1324003177,	1324003177
	1324003178,	1324003178
	1324003179,	1324003179
	1324003180,	1324003180
	1324003181,	1324003181
	1324003182,	1324003182
	1324003183,	1324003183
	1324003184,	1324003184
	1324003185,	1324003185
	1324003186,	1324003186
	1324003187,	1324003187
	1324003188,	1324003188
	1324003189,	1324003189
	1324003190,	1324003190
	1324003191,	1324003191
	1324003192,	1324003192
	1324003193,	1324003193
	1324003194,	1324003194
	1324003195,	1324003195
	1324003196,	1324003196
	1324003197,	1324003197
	1324003198,	1324003198
	1324003199,	1324003199
	1324003200,	1324003200
	1324003201,	1324003201
	1324003202,	1324003202
	1324003203,	1324003203
	1324003204,	1324003204
	1324003205,	1324003205
	1324003206,	1324003206
	1324003207,	1324003207
	1324003208,	1324003208
	1324003209,	1324003209
	1324003210,	1324003210
	1324003211,	1324003211
	1324003212,	1324003212
	1324003213,	1324003213
	1324003214,	1324003214
	1324003215,	1324003215
	1324003216,	1324003216
	1324003217,	1324003217
	1324003218,	1324003218
	1324003219,	1324003219
	1324003220,	1324003220
	1324003221,	1324003221
	1324003222,	1324003222
	1324003223,	1324003223
	1324003224,	1324003224
	1324003225,	1324003225
	1324003226,	1324003226
	1324003227,	1324003227
	1324003228,	1324003228
	1324003229,	1324003229
	1324003230,	1324003230
	1324003231,	1324003231
